"CLASS","MFR","CAR LINE","DISPLACEMENT","NUMB CYL","TRANS","DRIVE SYS","CITY MPG (GUIDE)","HWY MPG (GUIDE)","COMB MPG (GUIDE)","UNRND CITY (EPA)","UNRND HWY (EPA)","UNRND COMP (EPA)","FUEL TYPE","GUZLR","TURBO","SPCHGR","AVG 2D PASS VOL","AVG 2D LUGG VOL","AVG 4D PAS VOL","AVG 4D LUGG VOL","AVG HB PAS VOL","AVG HB LUGG VOL","ANL FL CST","ENG BLK TXT","TRANS DESC TXT","VLVS PER CYL","CLS","REL DT"
"SUBCOMPACT CARS","SAAB","9-3 CONVERTIBLE",2.8,6,"Auto(S6)","F",17,28,21,18.9,35.8,24,"P",,"T",,82,12,,,,,1714," ","2MODE CLKUP ",4,3,
"SUBCOMPACT CARS","SUBARU","IMPREZA AWD",2.5,4,"Auto(L4)",4,21,26,23,23.1,32.82,26.65,"P",,"T",,,,88,11,,,1566," ","CLKUP ",4,3,
"SUBCOMPACT CARS","SUBARU","IMPREZA AWD",2.5,4,"Auto(L4)",4,23,28,25,25.14,35.52,28.95,"R",,,,,,88,11,,,1320," ","CLKUP ",4,3,
"SUBCOMPACT CARS","SUBARU","IMPREZA AWD",2.5,4,"Manual(M5)",4,20,26,22,21.68,33.42,25.75,"P",,"T",,,,88,11,,,1638," ",,4,3,
"SUBCOMPACT CARS","SUBARU","IMPREZA AWD",2.5,4,"Manual(M5)",4,22,29,25,24.56,37.31,29.03,"R",,,,,,88,11,,,1320," ",,4,3,
"SUBCOMPACT CARS","SUBARU","IMPREZA AWD",2.5,4,"Manual(M6)",4,18,24,20,19.5,30.5,23.28,"P",,"T",,,,88,11,,,1800," ",,4,3,
"SUBCOMPACT CARS","SUZUKI","SWIFT+",1.6,4,"Auto(A4)","F",24,34,28,26.9,44,32.6,"R",,,,,,91,7,,,1178," ","EMS ",,3,
"SUBCOMPACT CARS","SUZUKI","SWIFT+",1.6,4,"Manual(M5)","F",26,35,29,28.6,44.9,34.18,"R",,,,,,91,7,,,1138," ","EMS ",,3,
"SUBCOMPACT CARS","TOYOTA","SCION TC",2.4,4,"Auto(L4)","F",23,30,26,25.7,38.4,30.19,"R",,,,,,,,85,13,1270," ","CLKUP ",4,3,
"SUBCOMPACT CARS","TOYOTA","SCION TC",2.4,4,"Manual(M5)","F",22,29,25,24.3,37.3,28.82,"R",,,,,,,,85,13,1320," ",,4,3,
"SUBCOMPACT CARS","TOYOTA","SCION XA",1.5,4,"Auto(L4)","F",31,38,34,34.8,49.1,40.05,"R",,,,,,,,86,12,970," ","CLKUP ",4,3,
"SUBCOMPACT CARS","TOYOTA","SCION XA",1.5,4,"Manual(M5)","F",32,37,34,35.3,47.5,39.91,"R",,,,,,,,86,12,970," ",,4,3,
"SUBCOMPACT CARS","VOLKSWAGEN","NEW BEETLE",1.9,4,"Manual(M5)","F",37,44,40,40.83,56.49,46.65,"D",,"T",,,,,,85,12,769," ",,2,3,
"SUBCOMPACT CARS","VOLKSWAGEN","NEW BEETLE",1.9,4,"Auto(S6)","F",35,42,38,38.65,53.74,44.24,"D",,"T",,,,,,85,12,809," ","3MODE ",2,3,
"SUBCOMPACT CARS","VOLKSWAGEN","NEW BEETLE",2.5,5,"Manual(M5)","F",22,31,26,24.99,39.38,29.91,"R",,,,,,,,85,12,1270," ",,4,3,
"SUBCOMPACT CARS","VOLKSWAGEN","NEW BEETLE",2.5,5,"Auto(S6)","F",23,32,26,25.17,40.8,30.42,"R",,,,,,,,85,12,1270," ","3MODE CLKUP ",4,3,
"COMPACT CARS","AUDI","A4",2,4,"Auto(AV)","F",24,32,27,26.7,41.6,31.83,"P",,"T",,,,90,13,,,1332," ","3MODE ",4,4,
"COMPACT CARS","AUDI","A4",2,4,"Manual(M6)","F",23,34,27,25.6,43.6,31.44,"P",,"T",,,,90,13,,,1332," ",,4,4,
"COMPACT CARS","AUDI","A4",3.1,6,"Auto(AV)","F",21,29,24,23,37.56,27.86,"P",,,,,,90,13,,,1501," ","3MODE ",4,4,
"COMPACT CARS","AUDI","A4 QUATTRO",2,4,"Manual(M6)",4,22,31,25,24.6,39.4,29.6,"P",,"T",,,,90,13,,,1440," ",,4,4,
"COMPACT CARS","AUDI","A4 QUATTRO",2,4,"Auto(S6)",4,22,30,25,24.2,38.2,28.98,"P",,"T",,,,90,13,,,1440," ","3MODE CLKUP ",4,4,
"COMPACT CARS","AUDI","A4 QUATTRO",3.1,6,"Manual(M6)",4,17,27,21,19.2,34.2,23.92,"P",,,,,,90,13,,,1714," ",,4,4,
"COMPACT CARS","AUDI","A4 QUATTRO",3.1,6,"Auto(S6)",4,19,27,22,21.23,34.18,25.59,"P",,,,,,90,13,,,1638," ","3MODE CLKUP ",4,4,
"COMPACT CARS","AUDI","S4",4.2,8,"Manual(M6)",4,15,21,17,16.54,27.11,20.06,"P","G",,,,,90,13,,,2117," ",,5,4,
"COMPACT CARS","AUDI","S4",4.2,8,"Auto(S6)",4,15,23,18,17.08,29.37,21.05,"P","G",,,,,90,13,,,2002," ","3MODE CLKUP ",5,4,
"COMPACT CARS","BENTLEY","CONTINENTAL GT",6,12,"Auto(S6)",4,12,19,14,12.8,23.8,16.16,"P","G","T",,89,11,,,,,2570," ","3MODE CLKUP ",4,4,
"COMPACT CARS","BMW","325I",3,6,"Manual(M6)","R",20,30,24,22.32,38.45,27.52,"P",,,,,,93,12,,,1501," ",,4,4,
"COMPACT CARS","BMW","325I",3,6,"Auto(S6)","R",21,29,24,22.8,37.53,27.69,"P",,,,,,93,12,,,1501," ","3MODE CLKUP ",4,4,
"COMPACT CARS","BMW","325XI",3,6,"Manual(M6)",4,19,28,22,21.58,35.66,26.24,"P",,,,,,93,12,,,1638," ",,4,4,
"COMPACT CARS","BMW","325XI",3,6,"Auto(S6)",4,20,27,23,21.99,35,26.41,"P",,,,,,93,12,,,1566," ","3MODE CLKUP ",4,4,
"COMPACT CARS","BMW","330I",3,6,"Manual(M6)","R",20,30,24,22.32,38.45,27.52,"P",,,,,,93,12,,,1501," ",,4,4,
"COMPACT CARS","BMW","330I",3,6,"Auto(S6)","R",21,29,24,22.8,37.53,27.69,"P",,,,,,93,12,,,1501," ","3MODE CLKUP ",4,4,
"COMPACT CARS","BMW","330I",3,6,"Auto(S6)","R",19,27,22,20.97,35.07,25.6,"P",,,,,,93,12,,,1638," ","4MODE ",4,4,
"COMPACT CARS","BMW","330XI",3,6,"Manual(M6)",4,19,28,22,21.58,35.66,26.24,"P",,,,,,93,12,,,1638," ",,4,4,
"COMPACT CARS","BMW","330XI",3,6,"Auto(S6)",4,20,27,23,21.99,35,26.41,"P",,,,,,93,12,,,1566," ","3MODE CLKUP ",4,4,
"COMPACT CARS","CHEVROLET","OPTRA",2,4,"Auto(A4)","F",22,31,25,23.9,39.2,28.99,"R",,,,,,95,12,,,1320," ","EMS ",4,4,
"COMPACT CARS","CHEVROLET","OPTRA",2,4,"Manual(M5)","F",23,30,26,25.4,39.1,30.15,"R",,,,,,95,12,,,1270," ","EMS ",4,4,
"COMPACT CARS","CHEVROLET","OPTRA 5",2,4,"Auto(A4)","F",22,31,25,23.9,39.2,28.99,"R",,,,,,95,9,,,1320," ","EMS ",4,4,
"COMPACT CARS","CHEVROLET","OPTRA 5",2,4,"Manual(M5)","F",23,30,26,25.4,39.1,30.15,"R",,,,,,95,9,,,1270," ","EMS ",4,4,
"COMPACT CARS","CHRYSLER","SEBRING CONVERTIBLE",2.4,4,"Auto(L4)","F",22,30,25,24.6,37.9,29.21,"R",,,,,,,,,,1320," ","CLKUP ",4,4,
"COMPACT CARS","CHRYSLER","SEBRING CONVERTIBLE",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,,,,,1764,"E85 270","2MODE CLKUP ",4,4,
"COMPACT CARS","CHRYSLER","SEBRING CONVERTIBLE",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,,,,,1764,"E85 270","CLKUP ",4,4,
"COMPACT CARS","CHRYSLER","SEBRING CONVERTIBLE",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,,,,,1376,"GAS 390","2MODE CLKUP ",4,4,
"COMPACT CARS","CHRYSLER","SEBRING CONVERTIBLE",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,,,,,1376,"GAS 390","CLKUP ",4,4,
"COMPACT CARS","FORD","FOCUS  FWD",2,4,"Auto(L4)","F",26,32,28,28.55,40.74,32.99,"R",,,,,,94,15,94,18,1178," ","CLKUP ",4,4,
"COMPACT CARS","FORD","FOCUS  FWD",2,4,"Manual(M5)","F",26,34,29,29.23,43.23,34.22,"R",,,,,,94,15,94,18,1138," ",,4,4,
"COMPACT CARS","FORD","FOCUS  FWD",2.3,4,"Manual(M5)","F",22,31,25,24.6,39.9,29.73,"R",,,,,,94,15,94,18,1320," ",,4,4,
"COMPACT CARS","HYUNDAI","ACCENT",1.6,4,"Auto(L4)","F",28,36,32,31.6,46.64,36.96,"R",,,,,,92,12,92,16,1030,"I4","CLKUP ",4,4,
"COMPACT CARS","HYUNDAI","ACCENT",1.6,4,"Manual(M5)","F",32,35,33,35.4,44.9,39.13,"R",,,,,,92,12,92,16,1000,"I4",,4,4,
"COMPACT CARS","INFINITI","G35",3.5,6,"Manual(M6)","R",19,26,22,21.6,33.6,25.74,"P",,,,87,8,98,15,,,1638," ",,4,4,
"COMPACT CARS","INFINITI","G35",3.5,6,"Auto(S5)","R",18,25,21,20.55,32.23,24.56,"R",,,,87,8,98,15,,,1571," ","CLKUP ",4,4,
"COMPACT CARS","INFINITI","G35",3.5,6,"Auto(S5)",4,17,24,20,19.3,30.3,23.07,"R",,,,87,8,98,15,,,1650," ","CLKUP ",4,4,
"COMPACT CARS","INFINITI","G35",3.5,6,"Auto(S5)","R",18,25,21,20.55,32.23,24.56,"P",,,,87,8,98,15,,,1714,"COUPE","CLKUP ",4,4,
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE",3,6,"Auto(L5)",4,18,24,20,19.85,30.69,23.6,"P",,,,,,90,16,,,1800," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE",3,6,"Manual(M5)",4,18,27,21,20.1,34,24.63,"P",,,,,,90,16,,,1714," ","EMS ",4,4,
"COMPACT CARS","KIA","KIA RIO(JB)",1.6,4,"Auto(L4)","F",29,38,32,32.2,48.82,38.02,"R",,,,,,92,12,92,16,1030," ","CLKUP ",4,4,
"COMPACT CARS","KIA","KIA RIO(JB)",1.6,4,"Manual(M5)","F",32,35,33,35.37,44.62,39.01,"R",,,,,,92,12,92,16,1000," ",,4,4,
"COMPACT CARS","MAZDA","MAZDA 3",2,4,"Manual(M5)","F",28,35,31,31.14,45.08,36.17,"R",,,,,,94,11,95,17,1066," ",,4,4,
"COMPACT CARS","MAZDA","MAZDA 3",2,4,"Auto(S4)","F",26,34,29,28.73,43.05,33.79,"R",,,,,,94,11,95,17,1138," ","DC/FW",4,4,
"COMPACT CARS","MAZDA","MAZDA 3",2.3,4,"Manual(M5)","F",26,32,28,28.5,41.4,33.15,"R",,,,,,94,11,95,17,1178," ",,4,4,
"COMPACT CARS","MAZDA","MAZDA 3",2.3,4,"Auto(S5)","F",25,31,27,27.64,39.78,32.04,"R",,,,,,94,11,95,17,1221," ","DC/FW",4,4,
"COMPACT CARS","MERCEDES-BENZ","C230",2.5,6,"Auto(L7)","R",21,30,24,23.6,38,28.45,"P",,,,,,89,12,,,1501," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","MERCEDES-BENZ","C230",2.5,6,"Manual(M6)","R",21,29,24,22.8,37.8,27.76,"P",,,,,,89,12,,,1501," ","EMS ",4,4,
"COMPACT CARS","MERCEDES-BENZ","C280",3,6,"Auto(L7)","R",21,28,23,22.8,36.4,27.41,"P",,,,,,89,12,,,1566," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","MERCEDES-BENZ","C280 4MATIC",3,6,"Auto(L5)",4,19,26,22,21.6,33.6,25.74,"P",,,,,,89,12,,,1638," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","MERCEDES-BENZ","C350",3.5,6,"Auto(L7)","R",20,29,23,22.1,37.1,27.02,"P",,,,,,89,12,,,1566," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","MERCEDES-BENZ","C350",3.5,6,"Manual(M6)","R",20,28,23,22.4,36.5,27.11,"P",,,,,,89,12,,,1566," ","EMS ",4,4,
"COMPACT CARS","MERCEDES-BENZ","C350 4MATIC",3.5,6,"Auto(L5)",4,19,24,21,20.9,30.5,24.35,"P",,,,,,89,12,,,1714," ","EMS 2MODE CLKUP",4,4,
"COMPACT CARS","MERCEDES-BENZ","C55 AMG",5.4,8,"Auto(S5)","R",17,22,19,18.6,27.8,21.85,"P","G",,,,,89,12,,,1894," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CL500",5,8,"Auto(L7)","R",16,24,19,17.8,30.5,21.9,"P","G",,,88,12,,,,,1894," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CL55 AMG",5.4,8,"Auto(S5)","R",15,22,17,16.2,28,19.99,"P","G",,"S",88,12,,,,,2117," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CL600",5.5,12,"Auto(L5)","R",13,19,15,14.2,23.9,17.37,"P","G","T",,88,12,,,,,2401," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CL65 AMG",6,12,"Auto(S5)","R",13,20,15,14.1,25,17.54,"P","G","T",,88,12,,,,,2401," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CLS500",5,8,"Auto(L7)","R",16,22,18,17.3,28,20.89,"P","G",,,93,13,,,,,2002," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MERCEDES-BENZ","CLS55 AMG",5.4,8,"Auto(S5)","R",14,20,17,16.1,25.9,19.4,"P","G",,"S",93,13,,,,,2117," ","EMS 2MODE CLKUP",3,4,
"COMPACT CARS","MITSUBISHI","LANCER",2,4,"Auto(L4)","F",25,31,28,27.97,40.1,32.38,"R",,,,,,92,11,,,1178,"SOHC","CMODE CLKUP ",4,4,
"COMPACT CARS","MITSUBISHI","LANCER",2,4,"Manual(M5)","F",27,34,30,30.01,43.49,34.87,"R",,,,,,92,11,,,1099,"SOHC",,4,4,
"COMPACT CARS","MITSUBISHI","LANCER",2.4,4,"Auto(L4)","F",22,29,25,24.74,37.54,29.22,"R",,,,,,92,11,,,1320,"SOHC","CMODE CLKUP ",4,4,
"COMPACT CARS","MITSUBISHI","LANCER",2.4,4,"Manual(M5)","F",23,29,26,25.75,37.35,29.93,"R",,,,,,92,11,,,1270,"SOHC",,4,4,
"COMPACT CARS","MITSUBISHI","LANCER EVOLUTION",2,4,"Manual(M5)",4,19,25,21,20.7,31.8,24.56,"P",,"T",,,,94,10,,,1714,"DOHC TURBO",,4,4,
"COMPACT CARS","MITSUBISHI","LANCER EVOLUTION",2,4,"Manual(M6)",4,18,24,20,19.8,30.9,23.62,"P",,"T",,,,94,10,,,1800,"DOHC TURBO",,4,4,
"COMPACT CARS","NISSAN","SENTRA",1.8,4,"Auto(L4)","F",28,34,30,30.99,44.14,35.79,"R",,,,,,89,12,,,1099," ","CLKUP ",4,4,
"COMPACT CARS","NISSAN","SENTRA",1.8,4,"Manual(M5)","F",28,35,31,31,45.2,36.1,"R",,,,,,89,12,,,1066," ",,4,4,
"COMPACT CARS","NISSAN","SENTRA",2.5,4,"Auto(L4)","F",23,28,25,25.8,35.7,29.48,"R",,,,,,89,12,,,1320," ","CLKUP ",4,4,
"COMPACT CARS","NISSAN","SENTRA",2.5,4,"Manual(M6)","F",23,29,26,25.7,37.8,30.03,"R",,,,,,89,12,,,1270," ",,4,4,
"COMPACT CARS","PONTIAC","G6",2.4,4,"Auto(L4)","F",23,34,27,26.1,43.3,31.78,"R",,,,,,96,14,,,1221," ","CLKUP ",4,4,
"COMPACT CARS","PONTIAC","G6",3.5,6,"Auto(L4)","F",22,32,26,24.6,40.4,29.85,"R",,,,,,96,14,,,1270," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","G6",3.5,6,"Auto(S4)","F",21,29,24,23.3,36.6,27.86,"R",,,,,,96,14,,,1376," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","G6",3.9,6,"Manual(M6)","F",18,29,21,19.8,36.86,25.01,"R",,,,,,96,14,,,1571," ",,2,4,
"COMPACT CARS","PONTIAC","G6",3.9,6,"Auto(S4)","F",18,26,21,20.3,32.9,24.53,"R",,,,,,96,14,,,1571," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","G6 GT/GTP CONVERTIBLE",3.5,6,"Auto(S4)","F",19,27,22,21.5,34.6,25.92,"R",,,,89,13,,,,,1502," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","G6 GT/GTP CONVERTIBLE",3.9,6,"Auto(S4)","F",18,26,21,20.3,32.9,24.53,"R",,,,89,13,,,,,1571," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","GTO",6,8,"Auto(L4)","R",16,21,18,17.7,26.7,20.86,"P","G",,,91,13,,,,,2002," ","CLKUP ",2,4,
"COMPACT CARS","PONTIAC","GTO",6,8,"Manual(M6)","R",17,25,19,18.35,32,22.71,"P",,,,91,13,,,,,1894," ",,2,4,
"COMPACT CARS","SAAB","9-3 SPORT SEDAN",2,4,"Manual(M5)","F",22,31,25,24.6,39.5,29.63,"P",,"T",,,,90,15,,,1440," ",,4,4,
"COMPACT CARS","SAAB","9-3 SPORT SEDAN",2,4,"Auto(S5)","F",22,31,25,24.2,40.2,29.48,"P",,"T",,,,90,15,,,1440," ","2MODE CLKUP ",4,4,
"COMPACT CARS","SAAB","9-3 SPORT SEDAN",2.8,6,"Manual(M6)","F",18,28,21,19.8,36.1,24.85,"P",,"T",,,,90,15,,,1714," ",,4,4,
"COMPACT CARS","SAAB","9-3 SPORT SEDAN",2.8,6,"Auto(S6)","F",17,28,21,18.9,35.8,24,"P",,"T",,,,90,15,,,1714," ","2MODE CLKUP ",4,4,
"COMPACT CARS","SATURN","ION",2,4,"Manual(M5)","F",23,29,26,25.8,37.8,30.1,"R",,,"S",87,14,91,15,,,1270," ",,4,4,
"COMPACT CARS","SATURN","ION",2.2,4,"Auto(L4)","F",24,32,27,27.5,41.1,32.31,"R",,,,87,14,91,15,,,1221," ","CLKUP ",4,4,
"COMPACT CARS","SATURN","ION",2.2,4,"Manual(M5)","F",26,35,30,29.1,46.8,35.07,"R",,,,87,14,91,15,,,1099," ","SIL ",4,4,
"COMPACT CARS","SATURN","ION",2.4,4,"Auto(L4)","F",24,32,27,28.1,41.7,32.93,"R",,,,87,14,91,15,,,1221," ","CLKUP ",4,4,
"COMPACT CARS","SATURN","ION",2.4,4,"Manual(M5)","F",25,34,29,27.9,43.9,33.37,"R",,,,87,14,91,15,,,1138," ",,4,4,
"COMPACT CARS","SUBARU","LEGACY AWD",2.5,4,"Manual(M5)",4,20,26,22,21.68,33.42,25.75,"P",,"T",,,,93,11,,,1638," ",,4,4,
"COMPACT CARS","SUBARU","LEGACY AWD",2.5,4,"Manual(M5)",4,22,29,25,24.56,37.31,29.03,"R",,,,,,93,11,,,1320," ",,4,4,
"COMPACT CARS","SUBARU","LEGACY AWD",2.5,4,"Auto(S4)",4,23,30,26,25.48,38.4,30.02,"R",,,,,,93,11,,,1270," ","2MODE CLKUP ",4,4,
"COMPACT CARS","SUBARU","LEGACY AWD",2.5,4,"Auto(S5)",4,19,25,21,21.21,32.04,25.01,"P",,"T",,,,93,11,,,1714," ","2MODE CLKUP ",4,4,
"COMPACT CARS","SUZUKI","AERIO",2.3,4,"Auto(L4)","F",25,31,27,27.84,39.5,32.1,"R",,,,,,90,15,91,13,1221," ","CLKUP ",4,4,
"COMPACT CARS","SUZUKI","AERIO",2.3,4,"Manual(M5)","F",25,31,27,27.8,39.66,32.12,"R",,,,,,90,15,91,13,1221," ",,4,4,
"COMPACT CARS","SUZUKI","AERIO AWD",2.3,4,"Auto(L4)",4,24,29,26,26.4,36.65,30.2,"R",,,,,,90,12,91,10,1270," ","CLKUP ",4,4,
"COMPACT CARS","SUZUKI","FORENZA",2,4,"Auto(A4)","F",22,31,25,23.9,39.2,28.99,"R",,,,,,95,12,,,1320," ","EMS ",4,4,
"COMPACT CARS","SUZUKI","FORENZA",2,4,"Manual(M5)","F",23,30,26,25.4,39.1,30.15,"R",,,,,,95,12,,,1270," ","EMS ",4,4,
"COMPACT CARS","SUZUKI","RENO",2,4,"Auto(A4)","F",22,31,25,23.9,39.2,28.99,"R",,,,,,95,9,,,1320," ","EMS ",4,4,
"COMPACT CARS","SUZUKI","RENO",2,4,"Manual(M5)","F",23,30,26,25.4,39.1,30.15,"R",,,,,,95,9,,,1270," ","EMS ",4,4,
"COMPACT CARS","TOYOTA","CAMRY SOLARA",2.4,4,"Manual(M5)","F",24,33,27,26.6,42.5,31.98,"R",,,,92,14,,,,,1221," ",,4,4,
"COMPACT CARS","TOYOTA","CAMRY SOLARA",2.4,4,"Auto(S5)","F",23,33,27,25.94,42.51,31.46,"R",,,,92,14,,,,,1221," ","CLKUP ",4,4,
"COMPACT CARS","TOYOTA","CAMRY SOLARA",3.3,6,"Auto(S5)","F",21,29,24,22.8,37.8,27.76,"R",,,,92,14,,,,,1376," ","CLKUP ",4,4,
"COMPACT CARS","TOYOTA","CAMRY SOLARA CONVERTIBLE",3.3,6,"Auto(S5)","F",20,29,23,22.4,36.8,27.19,"R",,,,89,12,,,,,1436," ","CLKUP ",4,4,
"COMPACT CARS","TOYOTA","COROLLA",1.8,4,"Auto(L4)","F",30,38,33,33.55,49.05,39.11,"R",,,,,,89,14,,,1000," ","CLKUP ",4,4,
"COMPACT CARS","TOYOTA","COROLLA",1.8,4,"Manual(M5)","F",32,41,36,35.75,52.55,41.76,"R",,,,,,89,14,,,917," ",,4,4,
"COMPACT CARS","TOYOTA","COROLLA",1.8,4,"Manual(M6)","F",26,34,29,28.5,43.1,33.63,"P",,,,,,89,14,,,1242,"SPORTS",,4,4,
"COMPACT CARS","VOLKSWAGEN","GOLF",1.9,4,"Manual(M5)","F",37,44,40,40.83,56.49,46.65,"D",,"T",,,,,,88,18,769," ",,2,4,
"COMPACT CARS","VOLKSWAGEN","GOLF",1.9,4,"Auto(S5)","F",33,44,37,36.5,56.8,43.5,"D",,"T",,,,,,88,18,830," ","3MODE CLKUP ",2,4,
"COMPACT CARS","VOLKSWAGEN","GOLF",2,4,"Auto(L4)","F",24,30,27,27.16,38.28,31.24,"R",,,,,,,,88,18,1221," ","CLKUP ",2,4,
"COMPACT CARS","VOLKSWAGEN","GOLF",2,4,"Manual(M5)","F",24,31,27,26.6,40.1,31.35,"R",,,,,,,,88,18,1221," ",,2,4,
"COMPACT CARS","VOLKSWAGEN","GOLF",2.5,5,"Auto(S6)","F",22,30,25,24.09,38.84,29.05,"R",,,,,,,,94,15,1320," ","3MODE CLKUP ",4,4,11/08/05
"COMPACT CARS","VOLKSWAGEN","GOLF",2.5,5,"Manual(M5)","F",22,30,25,24.28,38.63,29.15,"R",,,,,,,,94,15,1320," ",,4,4,11/08/05
"COMPACT CARS","VOLKSWAGEN","GTI",1.8,4,"Manual(M5)","F",24,31,27,26.8,40.1,31.5,"P",,"T",,,,,,88,18,1332," ",,5,4,
"COMPACT CARS","VOLKSWAGEN","GTI",1.8,4,"Auto(S5)","F",22,29,25,24.3,37.3,28.82,"P",,"T",,,,,,88,18,1440," ","2MODE CLKUP ",5,4,
"COMPACT CARS","VOLKSWAGEN","JETTA",1.9,4,"Manual(M5)","F",36,41,38,39.7,52.4,44.56,"D",,"T",,,,91,16,,,809," ",,2,4,
"COMPACT CARS","VOLKSWAGEN","JETTA",1.9,4,"Auto(S6)","F",35,42,38,38.65,53.74,44.24,"D",,"T",,,,91,16,,,809," ","3MODE ",2,4,
"COMPACT CARS","VOLKSWAGEN","JETTA",2,4,"Auto(S6)","F",25,31,28,27.99,40.05,32.37,"P",,"T",,,,91,16,,,1285," ","3MODE ",4,4,11/14/05
"COMPACT CARS","VOLKSWAGEN","JETTA",2,4,"Manual(M6)","F",23,32,27,26.02,40.71,31.06,"P",,"T",,,,91,16,,,1332," ",,4,4,11/14/05
"COMPACT CARS","VOLKSWAGEN","JETTA",2.5,5,"Manual(M5)","F",22,30,25,24.28,38.63,29.15,"R",,,,,,91,16,,,1320," ",,4,4,
"COMPACT CARS","VOLKSWAGEN","JETTA",2.5,5,"Auto(S6)","F",22,30,25,24.09,38.84,29.05,"R",,,,,,91,16,,,1320," ","3MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S40 AWD",2.5,5,"Manual(M6)",4,20,29,23,22.2,36.6,26.98,"P",,"T",,,,92,13,,,1566," ",,4,4,
"COMPACT CARS","VOLVO","S40 AWD",2.5,5,"Auto(S5)",4,20,28,23,22,35.33,26.5,"P",,"T",,,,92,13,,,1566," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S40 FWD",2.4,5,"Manual(M5)","F",22,29,24,24,37.5,28.64,"P",,,,,,92,13,,,1501," ",,4,4,
"COMPACT CARS","VOLVO","S40 FWD",2.4,5,"Auto(S5)","F",22,30,25,23.96,37.88,28.71,"P",,,,,,92,13,,,1440," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S40 FWD",2.5,5,"Manual(M6)","F",22,32,26,24.59,40.47,29.86,"P",,"T",,,,92,13,,,1386," ",,4,4,
"COMPACT CARS","VOLVO","S40 FWD",2.5,5,"Auto(S5)","F",22,30,25,23.94,38.46,28.84,"P",,"T",,,,92,13,,,1440," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 AWD",2.5,5,"Auto(L5)",4,20,27,22,21.76,34.91,26.2,"P",,"T",,,,94,14,,,1638," ","CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 AWD",2.5,5,"Auto(S5)",4,20,28,23,22,35.33,26.5,"P",,"T",,,,94,14,,,1566," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.4,5,"Auto(L5)","F",21,29,24,23.7,36.75,28.21,"P",,,,,,94,14,,,1501," ","CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.4,5,"Manual(M5)","F",22,29,24,24,37.5,28.64,"P",,,,,,94,14,,,1501," ",,4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.4,5,"Manual(M6)","F",21,28,23,22.9,35.6,27.28,"P",,"T",,,,94,14,,,1566," ",,4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.4,5,"Auto(S5)","F",20,28,23,22.6,36.29,27.22,"P",,"T",,,,94,14,,,1566," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.5,5,"Auto(L5)","F",21,30,24,23.5,38.6,28.52,"P",,"T",,,,94,14,,,1501," ","CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 FWD",2.5,5,"Auto(S5)","F",22,30,25,23.94,38.46,28.84,"P",,"T",,,,94,14,,,1440," ","2MODE CLKUP ",4,4,
"COMPACT CARS","VOLVO","S60 R AWD",2.5,5,"Manual(M6)",4,18,24,21,20.2,31.3,24.04,"P",,"T",,,,94,14,,,1714," ",,4,4,
"COMPACT CARS","VOLVO","S60 R AWD",2.5,5,"Auto(S6)",4,18,25,20,19.55,32.54,23.83,"P",,"T",,,,94,14,,,1800," ","2MODE CLKUP ",4,4,
